entry_day,exit_day,holding_days,pnl_pct,exit_reason,exit_date,entry_wp,entry_dp,entry_rs,entry_vs,entry_bs,entry_hl,entry_od,entry_bb,entry_score,entry_date,entry_symbol,position_size,entry_trend,quick_reentry,breakout_entry,vshape_entry,entry_ret_5d,entry_drop20d,entry_dist_sma20,symbol,max_profit_pct
48,57,9,-8.36,signal,2020-03-30,0.46859903381642515,0.1382778126964173,7.317073170731703,1.4290258106969564,1.0,1.0,0.007810935582250905,0.9833333333333333,4,2020-03-17,REE,0.6,weak,False,False,True,-1.36,-12.0,-4.97,REE,68.15
87,109,22,-2.21,signal,2020-06-16,0.7823529411764718,0.0221424296828245,20.283882783882838,1.1252691422537275,1.0,2.0,-0.01975413616210804,0.31666666666666665,4,2020-05-15,REE,0.35,moderate,False,False,False,2.58,-1.71,2.96,REE,189.56
128,185,57,22.04,peak_protect_dist,2020-10-02,0.9109589041095898,0.007424328954882866,2.9921547162927737,1.5055662829096375,3.0,2.0,-0.036398795847763926,0.55,3,2020-07-13,REE,1.0,strong,False,True,False,3.0,0.0,4.85,REE,25.48
190,249,59,16.55,end,2020-12-31,0.9187817258883249,0.007158836689038038,3.831431280161439,0.9184358068113947,4.0,3.0,-0.04797668712752029,0.15,2,2020-10-09,REE,0.5,strong,False,False,False,4.59,0.0,3.69,REE,
11,20,9,-3.79,signal,2020-02-12,0.48437500000000033,0.05436573311367381,-11.742424242424228,1.359191550065088,2.0,2.0,-0.005025877073137518,0.48333333333333334,4,2020-01-30,SSI,0.7,moderate,False,False,False,1.0,-3.19,0.94,SSI,39.19
56,101,45,30.57,peak_protect_dist,2020-06-11,0.38172043010752665,0.26436781609195414,24.48211875843453,0.9548600960778121,0.0,2.0,0.043224783717242254,0.9166666666666666,4,2020-04-03,SSI,0.6,weak,False,False,True,2.35,-20.62,-2.14,SSI,96.18
119,134,15,-2.87,signal,2020-07-28,0.6025641025641021,0.05236486486486495,16.4021164021164,0.6356749923198786,2.0,4.0,-0.00811312969788014,0.06666666666666667,4,2020-07-07,SSI,0.7,strong,False,False,False,4.96,-3.43,1.58,SSI,50.31
155,197,42,10.98,signal,2020-10-28,0.896103896103896,0.013114754098360668,0.7177033492823313,1.206121618912377,3.0,2.0,0.0023344459903566483,0.05,3,2020-08-26,SSI,0.7,strong,False,False,False,3.57,0.0,3.99,SSI,62.69
210,242,32,87.03,end,2020-12-31,0.6623376623376624,0.03626220362622033,18.65079365079366,1.2159441829045698,2.0,1.0,-0.007926794862722124,0.06666666666666667,4,2020-11-16,SSI,0.7,strong,False,False,False,1.13,-2.71,1.24,SSI,
2,17,15,-6.98,signal,2020-02-03,0.4615384615384624,0.03856749311294765,-8.298985782429511,1.2306741528835632,2.0,3.0,1.5684383550748173,0.38333333333333336,4,2020-01-06,TCB,0.7,weak,False,False,False,0.0,0.0,0.0,TCB,47.88
30,39,9,-4.05,signal,2020-03-04,0.805405405405405,0.032432432432432545,31.08734611189034,1.2301581410305178,2.0,2.0,0.01848996253735191,1.0,4,2020-02-20,TCB,0.48999999999999994,moderate,False,False,False,3.93,-2.89,3.04,TCB,102.52
83,106,23,0.52,signal,2020-06-16,0.9433962264150939,0.012396694214876136,42.09067730850236,1.8902720706948748,4.0,4.0,1.2322037080662849,0.7166666666666667,3,2020-05-14,TCB,0.5,strong,False,False,False,19.07,0.0,17.69,TCB,107.45
159,188,29,-1.08,signal,2020-10-09,0.9314285714285708,0.01176470588235304,5.019423430791193,1.4039392042024903,3.0,2.0,0.34115430546146147,0.7833333333333333,3,2020-08-28,TCB,0.5,strong,False,False,False,6.14,0.0,7.93,TCB,105.96
193,204,11,-5.51,signal,2020-11-02,0.560975609756097,0.05046728971962626,14.285714285714292,2.3784024822409986,2.0,2.0,-0.36805896741883665,0.2,5,2020-10-16,TCB,0.6,strong,False,False,False,6.05,-0.83,1.68,TCB,72.72
217,247,30,34.66,end,2020-12-31,0.564705882352942,0.06696832579185506,46.44813018306996,0.9155578348887459,1.0,4.0,0.8893201571881234,0.5166666666666667,4,2020-11-19,TCB,1.0,strong,False,False,False,4.94,-2.56,4.06,TCB,
55,76,21,12.46,signal,2020-04-27,0.36439169139465877,0.2945544554455446,17.763746116737764,1.231039006041597,1.0,1.0,0.10586775355327172,1.0,4,2020-03-26,VIC,0.6,weak,False,False,True,-7.76,-22.52,-11.89,VIC,85.41
85,104,19,-1.02,signal,2020-06-08,0.7214137214137208,0.031083275342148074,25.338356759889813,1.3460177385971934,3.0,2.0,-0.031240085496072677,0.13333333333333333,5,2020-05-12,VIC,0.7,moderate,False,False,False,4.64,-0.51,2.61,VIC,43.98
163,184,21,1.78,signal,2020-09-29,0.6816816816816815,0.026526526526526584,19.444444444444464,1.4806074489513803,3.0,3.0,-0.02509376141685725,0.3,5,2020-08-28,VIC,0.7,moderate,False,False,False,4.42,-1.19,2.13,VIC,49.7
200,221,21,-0.19,signal,2020-11-23,0.9352750809061491,0.008654262224145361,15.548049982728699,1.4428710132833698,4.0,3.0,-0.0656488825924643,1.0,3,2020-10-23,VIC,0.5,strong,False,False,False,9.47,0.0,9.99,VIC,103.57
236,249,13,-0.64,end,2020-12-31,1.0,0.0,19.903457062618266,0.9995760241036828,3.0,2.0,-0.0306084383855953,0.05,2,2020-12-14,VIC,0.5,strong,False,False,False,2.93,0.0,3.4,VIC,
16,25,9,-3.85,signal,2020-02-13,0.6923076923076917,0.027972027972028,8.7301587301587,1.47347651407468,2.0,2.0,-0.025736742302631125,0.7166666666666667,5,2020-01-31,VND,0.7,moderate,False,False,False,1.78,-2.72,1.89,VND,40.16
61,70,9,7.21,signal,2020-04-17,0.205479452054795,0.2612612612612611,-8.944793850454204,1.0946736514466329,2.0,4.0,0.09996862371199047,0.9833333333333333,3,2020-04-06,VND,0.6,weak,False,False,True,-0.45,-20.71,-7.77,VND,74.01
96,138,42,-2.42,signal,2020-07-24,0.7592592592592595,0.05241935483870964,-0.24131274131278246,0.951795807397868,1.0,3.0,-0.0012741939708104943,0.8166666666666667,2,2020-05-27,VND,0.48999999999999994,strong,False,False,False,4.64,-3.12,8.11,VND,113.78
174,204,30,20.16,peak_protect_dist,2020-10-27,1.0,0.0,4.5400238948625855,0.9298177130688132,3.0,3.0,-0.02352778354727717,0.6666666666666666,2,2020-09-15,VND,0.5,strong,False,False,False,3.61,0.0,5.8,VND,124.63
214,250,36,75.14,end,2020-12-31,1.0,0.0,24.367816091954033,1.1628667814880886,3.0,3.0,-0.04949792890174065,0.55,3,2020-11-10,VND,0.5,strong,False,False,False,11.61,0.0,9.05,VND,
53,108,55,21.75,peak_protect_dist,2020-06-15,0.3503800967519005,0.16740872662511128,11.060446524352471,1.4613492760155948,1.0,1.0,-0.07304028854916814,1.0,4,2020-03-25,VNM,0.6,weak,False,False,True,-3.16,-14.34,-6.33,VNM,100.9
148,199,51,13.6,signal,2020-10-22,0.7866972477064222,0.026274897584404565,6.6353567747268585,0.9524480727692402,1.0,3.0,-0.04530775738357266,0.7166666666666667,3,2020-08-10,VNM,0.48999999999999994,moderate,False,False,False,4.84,-2.56,1.8,VNM,119.27
220,244,24,-1.99,signal,2020-12-24,0.7771639042357283,0.014475415719583606,40.259697295509014,1.4068582881076606,4.0,3.0,0.04978507196309889,0.31666666666666665,3,2020-11-20,VNM,1.0,strong,False,False,False,3.26,0.0,2.39,VNM,2.25
